-10.178452;1.011616
-10.172204;1.019193
-10.134716;1.026703
-10.178452;1.032877
-10.21594;1.036638
-10.165956;1.037332
-10.134716;1.034813
-10.24718;1.029229
-9.122533;1.020769
-8.054118;1.009675
-8.041622;0.996364
-8.122847;0.981487
-7.110663;0.966025
-7.048183;0.951324
-6.06724;0.938905
-6.079736;0.930193
-5.098792;0.92632
-5.0738;0.927911
-4.136593;0.934769
-3.205633;0.945735
-3.118161;0.958953
-3.061928;0.972329
-3.199385;0.983947
-2.168457;0.992318
-2.09348;0.996502
-2.149712;0.996153
-1.150024;0.991593
-1.118783;0.983799
-0.162831;0.974234
0.936827;0.964657
0.930579;0.956916
0.955572;0.95265
1.018052;0.952983
1.899029;0.958324
2.848734;0.968311
2.917463;0.98191
2.967447;0.997672
2.942455;1.014006
3.86092;1.02941
3.904657;1.042615
3.898408;1.052631
4.86061;1.05873
4.910595;1.060467
5.92903;1.057807
5.866549;1.051264
5.916534;1.041879
6.922473;1.031016
6.947465;1.02018
6.859992;1.010768
7.940908;1.003712
7.940908;0.999264
8.846879;0.997121
8.790646;0.996765
8.784398;0.997754
9.859066;0.999818
9.827826;1.002815
9.84657;1.006654
10.833766;1.011296
10.827518;1.016718
12.083381;1.022844
12.102126;1.029545
12.095878;1.036763
13.039337;1.044641
13.026841;1.053479
13.014345;1.063514
13.108066;1.074728
14.020286;1.08686
14.001542;1.099487
15.057468;1.112015
15.007483;1.123645
15.026227;1.133466
16.069657;1.140662
16.000928;1.14474
16.981877;1.145687
17.00687;1.144027
17.019366;1.140709
18.031556;1.136823
18.031556;1.133286
18.006564;1.130632
19.049994;1.129021
19.056242;1.128413
18.987513;1.128705
19.987208;1.12971
19.993456;1.131148
20.999399;1.13269
20.955662;1.133902
20.986902;1.13414
22.067822;1.132597
22.049078;1.128452
23.073766;1.121034
23.098758;1.110046
23.067518;1.095744
23.067518;1.07889
24.067213;1.060592
24.998179;1.042225
24.998179;1.025325
25.116893;1.011242
25.004427;1.00071
25.966635;0.993702
26.022868;0.98964
26.022868;0.987754
27.041308;0.987385
27.003819;0.98817
27.022564;0.990055
28.065997;0.993133
28.059749;0.99744
29.065693;1.002868
29.059445;1.009227
28.959475;1.016371
30.034149;1.024288
30.06539;1.033156
29.952924;1.043326
31.02135;1.055107
30.971365;1.068437
31.002606;1.082709
31.046343;1.096834
31.996055;1.109495
32.002303;1.119473
33.126963;1.125872
34.089172;1.128222
34.120412;1.126571
34.001698;1.121518
34.101668;1.114077
35.182591;1.105482
35.045133;1.097057
35.038885;1.090141
36.069824;1.086011
36.063576;1.08575
36.069824;1.09004
37.007041;1.09901
37.050778;1.112235
38.031732;1.128777
38.000491;1.147207
38.044228;1.165721
39.068919;1.182319
39.050175;1.194998
39.031431;1.202023
40.024882;1.202185
40.074867;1.194919
40.012385;1.180313
39.981145;1.159121
40.999588;1.1327
40.974596;1.102843
41.974295;1.071685
43.105206;1.041625
43.142695;1.014967
43.105206;0.993401
43.067717;0.977719
44.104906;0.967881
44.129898;0.963215
44.092409;0.962634
45.09211;0.964831
45.02338;0.968454
45.017132;0.972315
46.123051;0.975626
46.023081;0.978122
46.99154;0.980016
