146.160736;-27.771208
146.160144;-28.099904
146.16606;-27.853382
146.166652;-28.264252
146.163102;-28.182078
146.162511;-28.182078
146.164285;-28.592948
146.163102;-28.675122
146.163694;-29.168166
146.163694;-29.907732
146.16606;-29.825558
146.16606;-29.907732
146.166652;-30.07208
146.167244;-29.825558
146.167835;-29.825558
146.165469;-30.400776
146.166652;-29.989906
146.164285;-30.154254
146.163102;-30.48295
146.163102;-30.154254
146.164285;-30.236428
146.162511;-30.236428
146.158369;-30.400776
146.158961;-30.318602
146.161327;-30.565124
146.161919;-30.811646
146.160144;-30.647298
146.161919;-30.811646
146.161327;-30.48295
146.161327;-30.154254
146.161327;-30.318602
146.162511;-30.647298
146.161327;-30.318602
146.163102;-30.729472
146.161919;-30.565124
146.163102;-30.154254
146.161919;-30.811646
146.161327;-30.400776
146.161327;-30.48295
146.158961;-30.811646
146.157777;-30.48295
146.157777;-30.400776
146.156002;-30.400776
146.154819;-30.154254
146.154227;-30.154254
146.156594;-29.907732
146.156594;-29.743384
146.154227;-29.579036
146.154227;-29.579036
146.154819;-29.743384
146.154227;-29.989906
146.153636;-29.907732
146.154819;-29.989906
146.152452;-30.154254
146.155411;-30.236428
146.156002;-30.565124
146.157777;-30.400776
146.159552;-30.811646
146.160144;-30.565124
146.165469;-30.89382
146.170794;-30.975994
146.171385;-31.058168
146.171385;-31.222516
146.171385;-31.058168
146.172569;-31.551212
146.171385;-31.633386
146.172569;-32.044256
146.174344;-32.12643
146.173752;-32.455126
146.171977;-32.208604
146.170794;-32.12643
146.170202;-32.455126
146.170794;-32.208604
146.171977;-31.879908
146.170794;-32.044256
146.168427;-31.551212
146.16606;-31.551212
146.166652;-31.386864
146.165469;-31.222516
146.164877;-30.975994
146.160736;-30.975994
146.16606;-30.565124
146.167835;-30.236428
146.169019;-30.236428
146.167835;-29.825558
146.167835;-29.743384
146.168427;-29.25034
146.168427;-29.332514
146.169019;-29.003818
146.16961;-29.003818
146.16961;-28.921644
146.170202;-28.675122
146.170202;-29.003818
146.170202;-29.085992
146.168427;-28.757296
146.168427;-29.168166
146.167835;-29.085992
146.167244;-28.921644
146.167244;-29.66121
146.166652;-29.168166
146.16606;-29.332514
146.160736;-29.825558
146.161327;-29.989906
146.161327;-30.236428
146.162511;-30.729472
146.163102;-31.058168
146.163694;-31.30469
146.161327;-31.469038
146.161919;-31.797734
146.162511;-31.962082
146.165469;-32.12643
146.163102;-32.12643
146.161919;-32.044256
146.161327;-32.044256
146.161919;-32.619474
146.162511;-32.372952
146.163694;-32.455126
146.163694;-32.783822
146.165469;-32.290778
146.165469;-32.783822
146.164877;-32.783822
146.16606;-32.783822
146.164877;-33.112518
146.164285;-33.112518
146.163694;-32.619474
146.161919;-32.455126
146.158961;-32.455126
146.160144;-32.372952
146.157186;-32.208604
146.156594;-32.044256
146.154227;-31.797734
146.158369;-31.879908
146.158369;-31.879908
146.159552;-31.469038
146.160144;-31.469038
146.160736;-31.469038
146.160144;-31.386864
146.161919;-31.386864
146.161327;-31.222516
146.160144;-31.222516
146.160144;-30.975994
146.157777;-30.400776
146.157777;-29.907732
146.157186;-29.825558
146.159552;-29.414688
146.161327;-29.168166
146.162511;-28.757296
146.164877;-29.825558
146.16606;-28.592948
146.162511;-29.003818
146.160736;-28.757296
146.158961;-29.003818
146.160144;-28.757296
146.160736;-29.168166
146.163102;-28.675122
146.164285;-28.510774
146.167244;-28.510774
146.177302;-28.510774
146.182627;-28.4286
146.147128;-28.264252
146.154819;-26.045554
146.167835;-27.60686
146.16961;-29.743384
146.176119;-28.592948
146.182035;-30.647298
146.195643;-29.332514
146.211026;-30.647298
146.222859;-29.25034
146.241792;-30.565124
146.26605;-30.07208
146.28735;-30.318602
146.309241;-29.825558
146.328765;-30.318602
146.35539;-30.318602
146.380239;-30.565124
